,merge.labels.M3,Lung,Liver,Right Ovary,Left Ovary,Adrenal
10906,bar|1089 11345,0,1,0,0,0
10907,bar|1109 4262,0,1,0,0,0
10908,bar|1115 451,0,2,0,0,0
10909,bar|1124 5924,0,1,0,0,0
10910,bar|1124 9765,0,1,0,0,0
10911,bar|1128 3605,0,1,0,0,0
10912,bar|1128 4548,0,1,0,0,0
10913,bar|1128 5622,0,1,0,0,0
10914,bar|1128 6010,0,2,0,0,0
10915,bar|1128 6315,0,2,0,0,0
10916,bar|1128 7028,0,1,0,0,0
10917,bar|1128 8036,0,1,0,0,0
10918,bar|1128 8052,0,1,0,0,0
10919,bar|1128 8804,0,1,0,0,0
10920,bar|1128 9188,0,3,0,0,0
10921,bar|1128 11446,0,1,0,0,0
10922,bar|1128 11871,0,1,0,0,0
10923,bar|1128 13034,0,1,0,0,0
10924,bar|1128 13051,0,1,0,0,0
10925,bar|1128 13675,0,2,0,0,0
10926,bar|1128 14309,0,6,0,0,0
10927,bar|1128 16337,0,1,0,0,0
10928,bar|1135 237,0,2,0,0,0
10929,bar|1135 451,0,1,0,0,0
10930,bar|1135 1255,0,1,0,0,0
10931,bar|1135 1371,0,5,0,0,0
10932,bar|1135 1635,0,2,0,0,0
10933,bar|1135 1731,0,1,0,0,0
10934,bar|1135 1832,0,2,0,0,0
10935,bar|1135 3189,0,2,0,0,0
10936,bar|1135 3605,0,2,0,0,0
10937,bar|1135 3794,0,1,0,0,0
10938,bar|1135 3831,0,1,0,0,0
10939,bar|1135 4266,0,2,0,0,0
10940,bar|1135 4426,0,6,0,0,0
10941,bar|1135 4637,0,2,0,0,0
10942,bar|1135 4964,0,1,0,0,0
10943,bar|1135 5157,0,1,0,0,0
10944,bar|1135 5176,0,1,0,0,0
10945,bar|1135 5622,0,2,0,0,0
10946,bar|1135 5871,0,2,0,0,0
10947,bar|1135 6010,0,10,0,0,0
10948,bar|1135 6315,0,3,0,0,0
10949,bar|1135 7234,0,9,0,0,0
10950,bar|1135 7637,0,2,0,0,0
10951,bar|1135 7653,0,1,0,0,0
10952,bar|1135 7734,0,1,0,0,0
10953,bar|1135 8002,0,1,0,0,0
10954,bar|1135 8309,0,1,0,0,0
10955,bar|1135 8481,0,2,0,0,0
10956,bar|1135 8984,0,1,0,0,0
10957,bar|1135 9188,0,2,0,0,0
10958,bar|1135 12050,0,1,0,0,0
10959,bar|1135 12279,0,3,0,0,0
10960,bar|1135 12378,0,1,0,0,0
10961,bar|1135 13034,0,8,0,0,0
10962,bar|1135 13051,0,1,0,0,0
10963,bar|1135 13164,0,2,0,0,0
10964,bar|1135 13343,0,3,0,0,0
10965,bar|1135 13361,0,1,0,0,0
10966,bar|1135 13373,0,2,0,0,0
10967,bar|1135 13439,0,1,0,0,0
10968,bar|1135 13598,0,2,0,0,0
10969,bar|1135 13639,0,4,0,0,0
10970,bar|1135 13664,0,1,0,0,0
10971,bar|1135 13675,0,2,0,0,0
10972,bar|1135 13857,0,1,0,0,0
10973,bar|1135 14338,0,5,0,0,0
10974,bar|1135 14498,0,1,0,0,0
10975,bar|1135 15126,0,4,0,0,0
10976,bar|1135 15156,0,2,0,0,0
10977,bar|1135 15597,0,1,0,0,0
10978,bar|1135 16320,0,13,0,0,0
10979,bar|1135 16321,0,5,0,0,0
10980,bar|1135 16336,0,1,0,0,0
10981,bar|1138 154,0,1,0,0,0
10982,bar|1138 213,0,5,0,0,0
10983,bar|1138 987,0,1,0,0,0
10984,bar|1138 1155,0,1,0,0,0
10985,bar|1138 1179,0,2,0,0,0
10986,bar|1138 1299,0,3,0,0,0
10987,bar|1138 1371,0,1,0,0,0
10988,bar|1138 1731,0,7,0,0,0
10989,bar|1138 1832,0,1,0,0,0
10990,bar|1138 2564,0,1,0,0,0
10991,bar|1138 3121,0,1,0,0,0
10992,bar|1138 3189,0,1,0,0,0
10993,bar|1138 3234,0,1,0,0,0
10994,bar|1138 3397,0,2,0,0,0
10995,bar|1138 3942,0,2,0,0,0
10996,bar|1138 4077,0,1,0,0,0
10997,bar|1138 4374,0,1,0,0,0
10998,bar|1138 4637,0,4,0,0,0
10999,bar|1138 4700,0,22,0,0,0
11000,bar|1138 4977,0,1,0,0,0
11001,bar|1138 5279,0,3,0,0,0
11002,bar|1138 5767,0,2,0,0,0
11003,bar|1138 5858,0,1,0,0,0
11004,bar|1138 5995,0,2,0,0,0
11005,bar|1138 6021,0,4,0,0,0
11006,bar|1138 6040,0,6,0,0,0
11007,bar|1138 6315,0,2,0,0,0
11008,bar|1138 7012,0,2,0,0,0
11009,bar|1138 7234,0,1,0,0,0
11010,bar|1138 8214,0,3,0,0,0
11011,bar|1138 8378,0,2,0,0,0
11012,bar|1138 9188,0,6,0,0,0
11013,bar|1138 9487,0,1,0,0,0
11014,bar|1138 9605,0,1,0,0,0
11015,bar|1138 9631,0,2,0,0,0
11016,bar|1138 9634,0,1,0,0,0
11017,bar|1138 9956,0,1,0,0,0
11018,bar|1138 10032,0,2,0,0,0
11019,bar|1138 10286,0,3,0,0,0
11020,bar|1138 11103,0,1,0,0,0
11021,bar|1138 11446,0,2,0,0,0
11022,bar|1138 11518,0,6,0,0,0
11023,bar|1138 12279,0,1,0,0,0
11024,bar|1138 12640,0,2,0,0,0
11025,bar|1138 13034,0,16,0,0,0
11026,bar|1138 13332,0,1,0,0,0
11027,bar|1138 13373,0,1,0,0,0
11028,bar|1138 13472,0,8,0,0,0
11029,bar|1138 13639,0,4,0,0,0
11030,bar|1138 13744,0,4,0,0,0
11031,bar|1138 13749,0,1,0,0,0
11032,bar|1138 13927,0,8,0,0,1
11033,bar|1138 14023,0,1,0,0,0
11034,bar|1138 14121,0,2,0,0,0
11035,bar|1138 14338,0,3,0,0,0
11036,bar|1138 14437,0,1,0,0,0
11037,bar|1138 14442,0,7,0,0,0
11038,bar|1138 14514,0,3,0,0,0
11039,bar|1138 14578,0,1,0,0,0
11040,bar|1138 14600,0,2,0,0,0
11041,bar|1138 14858,0,1,0,0,0
11042,bar|1138 15156,0,3,0,0,0
11043,bar|1138 15178,0,2,0,0,0
11044,bar|1138 16215,0,3,0,0,0
11045,bar|1138 16337,0,5,0,0,0
11046,bar|1151 3222,0,1,0,0,0
11047,bar|1151 4700,0,1,0,0,0
11048,bar|1151 6315,0,2,0,0,0
11049,bar|1151 6660,0,1,0,0,0
11050,bar|1151 7142,0,29363,0,4,45
11051,bar|1151 8303,0,2,0,0,0
11052,bar|1151 11871,0,1,0,0,0
11053,bar|1151 13927,0,1,0,0,0
11054,bar|1151 15156,0,1,0,0,0
11055,bar|1155 2564,0,2,0,0,0
11056,bar|1155 8002,0,1,0,0,0
11057,bar|1155 13034,0,1,0,0,0
11058,bar|1171 14338,0,1,0,0,0
11059,bar|1179 451,0,2,0,0,0
11060,bar|1179 3605,0,1,0,0,0
11061,bar|1191 1609,0,1,0,0,0
11062,bar|1194 1702,0,1,0,0,0
11063,bar|1194 4661,0,1,0,0,0
11064,bar|1199 5419,0,61,0,0,0
11065,bar|1219 70,0,2,0,0,0
11066,bar|1219 209,0,1,0,0,0
11067,bar|1219 451,0,6,0,0,0
11068,bar|1219 1442,0,1,0,0,0
11069,bar|1219 1832,0,1,0,0,0
11070,bar|1219 2339,0,1,0,0,0
11071,bar|1219 2355,0,1,0,0,0
11072,bar|1219 2581,0,1,0,0,0
11073,bar|1219 2820,0,3,0,0,0
11074,bar|1219 3189,0,1,0,0,0
11075,bar|1219 3706,0,2,0,0,0
11076,bar|1219 3794,0,2,0,0,0
11077,bar|1219 3831,0,1,0,0,0
11078,bar|1219 3844,0,11,1,0,0
11079,bar|1219 4266,0,1,0,0,0
11080,bar|1219 4374,0,1,0,0,0
11081,bar|1219 4426,0,2,0,0,0
11082,bar|1219 4542,0,2,0,0,0
11083,bar|1219 4555,0,1,0,0,0
11084,bar|1219 4713,0,18,0,0,0
11085,bar|1219 4964,0,3,0,0,0
11086,bar|1219 5793,0,1,0,0,0
11087,bar|1219 5840,0,2,0,0,0
11088,bar|1219 6010,0,1,0,0,0
11089,bar|1219 6454,0,1,0,0,0
11090,bar|1219 7234,0,4,0,0,0
11091,bar|1219 7335,0,1,0,0,0
11092,bar|1219 7393,0,2,0,0,1
11093,bar|1219 7653,0,2,0,0,0
11094,bar|1219 8002,0,2,0,0,0
11095,bar|1219 8303,0,2,0,0,0
11096,bar|1219 8773,0,1,0,0,0
11097,bar|1219 8804,0,1,0,0,0
11098,bar|1219 8989,0,2,0,0,0
11099,bar|1219 9188,0,3,0,0,0
11100,bar|1219 11027,0,1,0,0,0
11101,bar|1219 12958,0,1,0,0,0
11102,bar|1219 13034,0,15,0,0,0
11103,bar|1219 13164,0,1,0,0,0
11104,bar|1219 13439,0,1,0,0,0
11105,bar|1219 13562,0,1,0,0,0
11106,bar|1219 14338,0,3,0,0,0
11107,bar|1219 15126,0,4,0,0,0
11108,bar|1219 16337,0,2,0,0,0
11109,bar|1249 4555,0,1,0,0,0
11110,bar|1280 5635,0,1,0,0,0
11111,bar|1281 1124,0,1,0,0,0
11112,bar|1281 2740,0,1,0,0,0
11113,bar|1281 3942,0,1,0,0,0
11114,bar|1281 4458,0,1,0,0,0
11115,bar|1281 4542,0,1,0,0,0
11116,bar|1281 4713,0,8,0,0,0
11117,bar|1281 5510,0,5,0,0,0
11118,bar|1281 6040,0,1,0,0,0
11119,bar|1281 6687,0,2,0,0,0
11120,bar|1281 7234,0,6,0,0,0
11121,bar|1281 8378,0,1,0,0,0
11122,bar|1281 9365,0,2,0,0,0
11123,bar|1281 13361,0,2,0,0,0
11124,bar|1283 3189,0,1,0,0,0
11125,bar|1291 11027,0,1,0,0,0
11126,bar|1299 70,0,1,0,0,0
11127,bar|1299 1635,0,1,0,0,0
11128,bar|1299 8313,0,2,0,0,0
11129,bar|1299 8481,0,1,0,0,0
11130,bar|1299 14338,0,2,0,0,0
11131,bar|1334 1179,0,2,0,0,0
11132,bar|1334 1927,0,2,0,0,0
11133,bar|1334 4700,0,1,0,0,0
11134,bar|1334 4742,0,1,0,0,0
11135,bar|1334 5256,0,1,0,0,0
11136,bar|1334 6010,0,8,0,0,0
11137,bar|1334 11103,0,1,0,0,0
11138,bar|1334 11543,0,2,0,0,0
11139,bar|1334 11741,0,1,0,0,0
11140,bar|1334 12640,0,3,0,0,0
11141,bar|1334 13472,0,1,0,0,0
11142,bar|1334 13675,0,1,0,0,0
11143,bar|1334 13749,0,1,0,0,0
11144,bar|1334 14143,0,1,0,0,0
11145,bar|1334 14498,0,1,0,0,0
11146,bar|1334 15157,0,2,0,0,0
11147,bar|1334 15639,0,1,0,0,0
11148,bar|1334 16215,0,4,0,0,0
11149,bar|1335 5767,0,2,0,0,0
11150,bar|1339 7393,0,1,1,227,14
11151,bar|1361 13361,0,1,0,0,0
11152,bar|1370 5316,0,1,0,0,0
11153,bar|1371 451,0,5,0,0,0
11154,bar|1371 8303,0,1,0,0,0
11155,bar|1371 10883,0,1,0,0,0
11156,bar|1399 14775,0,1,0,0,0
11157,bar|1411 2564,0,1,0,0,0
11158,bar|1425 7773,0,1,0,0,0
11159,bar|1455 848,0,1,0,0,0
11160,bar|1475 13034,0,2,0,0,0
11161,bar|1505 14520,0,16,0,0,0
11162,bar|1506 8799,0,1,0,0,0
11163,bar|1506 11103,0,2,0,0,0
11164,bar|1510 1299,0,1,0,0,0
11165,bar|1510 3121,0,1,0,0,0
11166,bar|1510 3777,0,1,0,0,0
11167,bar|1510 4070,0,1,0,0,0
11168,bar|1510 5002,0,1,0,0,0
11169,bar|1510 5164,0,1,0,0,0
11170,bar|1510 5767,0,1,0,0,0
11171,bar|1510 6040,0,1,0,0,0
11172,bar|1510 6193,0,1,0,0,0
11173,bar|1510 7859,0,1,0,0,0
11174,bar|1510 8313,0,1,0,0,0
11175,bar|1510 10174,0,1,0,0,0
11176,bar|1510 11543,0,1,0,0,0
11177,bar|1510 13332,0,1,0,0,0
11178,bar|1510 13361,0,1,0,0,0
11179,bar|1510 13472,0,1,0,0,0
11180,bar|1510 14023,0,1,0,0,0
11181,bar|1510 14121,0,1,0,0,0
11182,bar|1510 16215,0,3,0,0,0
11183,bar|1511 6995,0,1,0,0,0
11184,bar|1541 4262,0,1,0,0,0
11185,bar|1541 4713,0,1,0,0,0
11186,bar|1549 12146,0,1,0,0,0
11187,bar|1579 70,0,1,0,0,0
11188,bar|1579 451,0,6,0,0,0
11189,bar|1579 573,0,1,0,0,0
11190,bar|1579 2339,0,3,0,0,0
11191,bar|1579 2355,0,1,0,0,0
11192,bar|1579 2564,0,4,0,0,2
11193,bar|1579 3605,0,1,0,0,0
11194,bar|1579 4266,0,1,0,0,0
11195,bar|1579 4365,0,2,0,0,0
11196,bar|1579 4820,0,1,0,0,0
11197,bar|1579 4964,0,3,0,0,0
11198,bar|1579 5030,0,5,0,0,0
11199,bar|1579 5622,0,1,0,0,0
11200,bar|1579 5840,0,2,0,0,0
11201,bar|1579 6010,0,2,0,0,0
11202,bar|1579 6454,0,1,0,0,0
11203,bar|1579 6995,0,1,0,0,0
11204,bar|1579 7234,0,1,0,0,0
11205,bar|1579 7335,0,2,0,0,0
11206,bar|1579 7393,0,3,0,0,0
11207,bar|1579 7653,0,1,0,0,0
11208,bar|1579 8206,0,1,0,0,0
11209,bar|1579 8261,0,1,0,0,0
11210,bar|1579 8804,0,13,0,0,1
11211,bar|1579 10622,0,1,0,0,0
11212,bar|1579 11027,0,3,0,0,0
11213,bar|1579 11446,0,1,0,0,0
11214,bar|1579 11871,0,1,0,0,0
11215,bar|1579 11895,0,1,0,0,0
11216,bar|1579 12050,0,1,0,0,0
11217,bar|1579 12211,0,1,0,0,0
11218,bar|1579 12366,0,1,0,0,0
11219,bar|1579 13439,0,1,0,0,0
11220,bar|1579 14961,0,1,0,0,0
11221,bar|1579 16337,0,1,0,0,0
11222,bar|1582 622,0,1,178,6,0
11223,bar|1585 15663,0,1,0,0,0
11224,bar|1587 33,0,1,0,0,0
11225,bar|1587 1179,0,1,0,0,0
11226,bar|1587 1635,0,1,0,0,0
11227,bar|1587 1832,0,1,0,0,0
11228,bar|1587 2491,0,1,0,0,0
11229,bar|1587 2564,0,2,0,0,0
11230,bar|1587 3189,0,3,0,0,0
11231,bar|1587 3397,0,1,0,0,0
11232,bar|1587 3794,0,1,0,0,0
11233,bar|1587 4257,0,2,0,0,0
11234,bar|1587 4359,0,1,0,0,0
11235,bar|1587 4426,0,4,0,0,0
11236,bar|1587 4609,0,1,0,0,0
11237,bar|1587 4637,0,1,0,0,0
11238,bar|1587 4697,0,1,0,0,0
11239,bar|1587 4713,0,1,0,0,0
11240,bar|1587 5006,0,1,0,0,0
11241,bar|1587 5840,0,1,0,0,0
11242,bar|1587 6550,0,1,0,0,0
11243,bar|1587 7012,0,1,0,0,0
11244,bar|1587 7234,0,1,0,0,0
11245,bar|1587 7393,0,2,0,0,0
11246,bar|1587 7637,0,1,0,0,0
11247,bar|1587 8002,0,1,0,0,0
11248,bar|1587 8270,0,1,0,0,0
11249,bar|1587 8309,0,1,0,0,0
11250,bar|1587 8378,0,5,0,0,0
11251,bar|1587 8647,0,1,0,0,0
11252,bar|1587 8989,0,1,0,0,0
11253,bar|1587 9124,0,1,0,0,0
11254,bar|1587 9300,0,1,0,0,0
11255,bar|1587 9605,0,1,0,0,0
11256,bar|1587 9631,0,3,0,0,0
11257,bar|1587 10883,0,1,0,0,0
11258,bar|1587 11871,0,1,0,0,0
11259,bar|1587 12050,0,1,0,0,0
11260,bar|1587 12061,0,2,0,0,0
11261,bar|1587 12378,0,1,0,0,0
11262,bar|1587 13034,0,7,0,0,0
11263,bar|1587 13164,0,4,0,0,0
11264,bar|1587 13284,0,1,0,0,0
11265,bar|1587 13300,0,1,0,0,0
11266,bar|1587 13639,0,2,0,0,0
11267,bar|1587 13927,0,1,0,0,0
11268,bar|1587 14338,0,4,0,0,0
11269,bar|1587 14442,0,1,0,0,0
11270,bar|1587 14498,0,1,0,0,0
11271,bar|1587 15126,0,1,0,0,0
11272,bar|1587 16337,0,3,0,0,0
11273,bar|1590 5972,0,8,0,0,0
11274,bar|1607 3361,0,2000,0,0,3
11275,bar|1611 1817,0,1,0,0,0
11276,bar|1611 8303,0,1,0,0,0
11277,bar|1611 8379,0,1,0,0,0
11278,bar|1611 11027,0,1,0,0,0
11279,bar|1616 5840,0,1,0,0,0
11280,bar|1635 573,0,1,0,0,0
11281,bar|1635 1832,0,1,0,0,0
11282,bar|1635 7637,0,1,0,0,0
11283,bar|1635 8989,0,1,0,0,0
11284,bar|1651 9188,0,1,0,0,0
11285,bar|1655 3326,0,1,0,0,0
11286,bar|1656 549,0,32,0,0,0
11287,bar|1661 237,0,1,0,0,0
11288,bar|1661 1880,0,1,0,0,0
11289,bar|1661 4713,0,1,0,0,0
11290,bar|1661 8378,0,1,0,0,0
11291,bar|1661 9188,0,1,0,0,0
11292,bar|1661 9561,0,1,0,0,0
11293,bar|1661 9631,0,1,0,0,0
11294,bar|1661 10011,0,1,0,0,0
11295,bar|1661 13343,0,1,0,0,0
11296,bar|1661 13361,0,1,0,0,0
11297,bar|1661 14498,0,2,0,0,0
11298,bar|1686 10769,0,5,0,0,0
11299,bar|1695 629,0,99,0,0,0
11300,bar|1731 2564,0,2,0,0,0
11301,bar|1731 13034,0,1,0,0,0
11302,bar|1731 15126,0,1,0,0,0
11303,bar|1757 237,0,1,0,0,0
11304,bar|1757 949,0,1,0,0,0
11305,bar|1757 1880,0,1,0,0,0
11306,bar|1757 2416,0,1,0,0,0
11307,bar|1757 4820,0,1,0,0,0
11308,bar|1757 4865,0,2,0,0,0
11309,bar|1757 6040,0,1,0,0,0
11310,bar|1757 7859,0,1,0,0,0
11311,bar|1757 9880,0,2,0,0,0
11312,bar|1757 10135,0,1,0,0,0
11313,bar|1757 13051,0,1,0,0,0
11314,bar|1757 13361,0,5,0,0,0
11315,bar|1757 14091,0,1,0,0,0
11316,bar|1757 14111,0,1,0,0,0
11317,bar|1757 14600,0,1,0,0,0
11318,bar|1776 12958,0,1,0,0,0
11319,bar|1786 6827,0,1,0,0,0
11320,bar|1811 3706,0,1,0,0,0
11321,bar|1811 7425,0,1,10,0,0
11322,bar|1817 13606,0,1,0,0,0
11323,bar|1832 6807,0,1,0,0,0
11324,bar|1832 9093,0,2,0,0,0
11325,bar|1832 10354,0,1,0,0,0
11326,bar|1839 8206,0,1,0,0,0
11327,bar|1843 9188,0,18,0,0,1
11328,bar|1851 7213,0,1,0,0,0
11329,bar|1857 13361,0,1,0,0,0
11330,bar|1863 451,0,2,0,0,0
11331,bar|1863 2355,0,1,0,0,0
11332,bar|1863 4266,0,1,0,0,0
11333,bar|1863 4426,0,1,0,0,0
11334,bar|1863 5510,0,1,0,0,0
11335,bar|1863 5871,0,1,0,0,0
11336,bar|1863 9272,0,34232,2,0,50
11337,bar|1863 11120,0,1,0,0,0
11338,bar|1873 13361,0,1,0,0,0
11339,bar|1875 12061,0,1,0,0,0
11340,bar|1875 13361,0,1,0,0,0
11341,bar|1880 5234,0,1,0,0,0
11342,bar|1880 6531,0,1,0,0,0
11343,bar|1880 9093,0,1,0,0,0
11344,bar|1880 13675,0,2,0,0,0
11345,bar|1917 7234,0,2,0,0,0
11346,bar|1917 16337,0,1,0,0,0
11347,bar|1927 3557,0,1,0,0,0
11348,bar|1957 7859,0,1,0,0,0
11349,bar|1990 13562,0,1,0,0,0
11350,bar|2006 5510,0,1,0,0,0
11351,bar|2006 8757,0,1,0,0,0
11352,bar|2006 9093,0,1,0,0,0
11353,bar|2006 11542,0,1,0,0,0
11354,bar|2006 11543,0,59414,0,6,102
11355,bar|2006 11547,0,1,0,0,0
11356,bar|2006 14498,0,1,0,0,0
11357,bar|2033 443,0,1,0,0,0
11358,bar|2034 1680,0,1,0,0,0
11359,bar|2035 70,0,1,0,0,0
11360,bar|2049 4695,0,1,0,0,0
11361,bar|2049 8309,0,2,0,0,0
11362,bar|2065 616,0,1,0,0,0
11363,bar|2065 4713,0,3,0,0,0
11364,bar|2067 4701,0,1,0,0,0
11365,bar|2080 9662,0,1,0,0,0
11366,bar|2091 1428,0,5,0,0,0
11367,bar|2098 1731,0,1,0,0,0
11368,bar|2098 4700,0,1,0,0,0
11369,bar|2113 481,0,1,0,0,0
11370,bar|2113 855,0,1,0,0,0
11371,bar|2113 2416,0,2,0,0,0
11372,bar|2113 4542,0,2,0,0,0
11373,bar|2113 4700,0,2,0,0,0
11374,bar|2113 4713,0,2,0,0,0
11375,bar|2113 5967,0,1,0,0,0
11376,bar|2113 6687,0,1,0,0,0
11377,bar|2113 7234,0,2,0,0,0
11378,bar|2113 8378,0,1,0,0,0
11379,bar|2113 8804,0,1,0,0,0
11380,bar|2113 13361,0,1,0,0,0
11381,bar|2113 13744,0,1,0,0,0
11382,bar|2113 13927,0,1,0,0,0
11383,bar|2113 14498,0,1,0,0,0
11384,bar|2118 4190,0,55,0,0,0
11385,bar|2161 1880,0,1,0,0,0
11386,bar|2161 4713,0,2,0,0,0
11387,bar|2164 15331,0,1,0,0,0
11388,bar|2166 1172,0,1,18,0,0
11389,bar|2168 165,0,1,0,0,0
11390,bar|2232 4548,0,1,0,0,0
11391,bar|2234 213,0,5,0,0,0
11392,bar|2234 1299,0,8,0,0,0
11393,bar|2234 2096,0,2,0,0,0
11394,bar|2234 2691,0,1,0,0,0
11395,bar|2234 4458,0,1,0,0,0
11396,bar|2234 4548,0,1,0,0,0
11397,bar|2234 4820,0,1,0,0,0
11398,bar|2234 5767,0,1,0,0,0
11399,bar|2234 6010,0,1,0,0,0
11400,bar|2234 6021,0,1,0,0,0
11401,bar|2234 6040,0,2,0,0,0
11402,bar|2234 6807,0,1,0,0,0
11403,bar|2234 7169,0,1,0,0,0
11404,bar|2234 7216,0,1,0,0,0
11405,bar|2234 7922,0,1,0,0,0
11406,bar|2234 10011,0,1,0,0,0
11407,bar|2234 10455,0,2,0,0,0
11408,bar|2234 11543,0,1,0,0,0
11409,bar|2234 13361,0,1,0,0,0
11410,bar|2234 13927,0,2,0,0,0
11411,bar|2242 2401,0,1,0,0,0
11412,bar|2258 1178,0,23,1,0,0
11413,bar|2326 644,0,17,0,0,0
11414,bar|2339 3794,0,6,0,0,0
11415,bar|2339 8002,0,1,0,0,0
11416,bar|2339 8313,0,1,0,0,0
11417,bar|2339 13164,0,2,0,0,0
11418,bar|2339 14338,0,2,0,0,0
11419,bar|2344 5751,0,1,0,0,0
11420,bar|2355 1124,0,1,0,0,0
11421,bar|2355 2564,0,1,0,0,0
11422,bar|2355 5006,0,1,0,0,0
11423,bar|2355 5510,0,1,0,0,0
11424,bar|2355 8647,0,1,0,0,0
11425,bar|2355 8989,0,2,0,0,0
11426,bar|2355 9188,0,5,0,0,0
11427,bar|2355 13164,0,1,0,0,0
11428,bar|2369 1124,0,1,0,0,0
11429,bar|2369 1880,0,1,0,0,1
11430,bar|2369 1957,0,1,0,0,0
11431,bar|2369 4542,0,1,0,0,0
11432,bar|2369 4713,0,4,0,0,0
11433,bar|2369 5793,0,1,0,0,0
11434,bar|2369 7523,0,1,0,0,0
11435,bar|2369 8378,0,1,0,0,0
11436,bar|2369 13361,0,3,0,0,0
11437,bar|2379 6534,0,1,1,0,2
11438,bar|2389 4820,0,25,0,0,0
11439,bar|2416 1817,0,1,0,0,0
11440,bar|2416 5547,0,1,0,0,0
11441,bar|2416 9382,0,1,0,0,0
11442,bar|2432 8804,0,4,0,0,0
11443,bar|2436 13639,0,1,0,0,0
11444,bar|2451 2123,0,1,0,0,0
11445,bar|2491 5030,0,1,0,0,0
11446,bar|2515 6454,0,1,0,0,0
11447,bar|2519 33,0,1,0,0,0
11448,bar|2519 451,0,2,0,0,0
11449,bar|2519 949,0,1,0,0,0
11450,bar|2519 1611,0,2,0,0,0
11451,bar|2519 2102,0,1,0,0,0
11452,bar|2519 2339,0,1,0,0,0
11453,bar|2519 2355,0,2,0,0,0
11454,bar|2519 2564,0,3,0,0,0
11455,bar|2519 3605,0,1,0,0,0
11456,bar|2519 4374,0,1,0,0,0
11457,bar|2519 4820,0,6,0,0,0
11458,bar|2519 4964,0,2,0,0,0
11459,bar|2519 5510,0,1,0,0,0
11460,bar|2519 5840,0,1,0,0,0
11461,bar|2519 6419,0,1,0,0,0
11462,bar|2519 7393,0,2,0,0,0
11463,bar|2519 7478,0,1,0,0,0
11464,bar|2519 8270,0,1,0,0,0
11465,bar|2519 8804,0,1,0,0,0
11466,bar|2519 9272,0,1,0,0,0
11467,bar|2519 9880,0,1,0,0,0
11468,bar|2519 12279,0,1,0,0,0
11469,bar|2519 12510,0,1,0,0,0
11470,bar|2535 12117,0,1,0,0,0
11471,bar|2564 9765,0,1,0,0,0
11472,bar|2564 13373,0,2,0,0,0
11473,bar|2595 11890,0,2,0,0,0
11474,bar|2599 451,0,1,0,0,0
11475,bar|2599 1832,0,1,0,0,0
11476,bar|2599 3396,0,3,0,0,0
11477,bar|2599 5827,0,1,0,0,0
11478,bar|2599 6010,0,1,0,0,0
11479,bar|2599 6454,0,1,0,0,0
11480,bar|2599 11027,0,1,0,0,0
11481,bar|2600 1917,0,46,0,0,0
11482,bar|2609 6176,0,1,0,0,0
11483,bar|2655 13034,0,1,0,0,0
11484,bar|2656 9662,0,1,0,0,0
11485,bar|2657 4713,0,1,0,0,0
11486,bar|2659 33,0,1,0,0,0
11487,bar|2659 70,0,2,0,0,0
11488,bar|2659 1371,0,1,0,0,0
11489,bar|2659 1442,0,1,0,0,0
11490,bar|2659 1635,0,1,0,0,0
11491,bar|2659 2564,0,1,0,0,0
11492,bar|2659 3189,0,1,0,0,0
11493,bar|2659 3222,0,3,0,0,0
11494,bar|2659 3605,0,2,0,0,0
11495,bar|2659 4007,0,2,0,0,0
11496,bar|2659 4266,0,1,0,0,0
11497,bar|2659 4426,0,1,0,0,0
11498,bar|2659 4609,0,1,0,0,0
11499,bar|2659 4637,0,1,0,0,0
11500,bar|2659 4700,0,2,0,0,0
11501,bar|2659 4964,0,1,0,0,0
11502,bar|2659 5510,0,1,0,0,0
11503,bar|2659 6315,0,1,0,0,0
11504,bar|2659 7142,0,1,0,0,0
11505,bar|2659 7393,0,3,0,0,0
11506,bar|2659 8002,0,3,0,0,0
11507,bar|2659 8804,0,1,0,0,0
11508,bar|2659 9188,0,1,0,0,0
11509,bar|2659 11120,0,1,0,0,0
11510,bar|2659 11871,0,1,0,0,0
11511,bar|2659 12061,0,2,0,0,0
11512,bar|2659 13034,0,3,0,0,0
11513,bar|2659 13164,0,2,0,0,0
11514,bar|2659 13343,0,1,0,0,0
11515,bar|2659 13373,0,1,0,0,0
11516,bar|2659 14338,0,2,0,0,0
11517,bar|2659 16337,0,1,0,0,0
11518,bar|2667 237,0,1,0,0,0
11519,bar|2667 451,0,1,0,0,0
11520,bar|2667 1731,0,1,0,0,0
11521,bar|2667 2391,0,1,0,0,0
11522,bar|2667 3222,0,1,0,0,0
11523,bar|2667 3605,0,2,0,0,0
11524,bar|2667 8270,0,1,0,0,0
11525,bar|2667 11446,0,1,0,0,0
11526,bar|2667 13675,0,1,0,0,0
11527,bar|2667 15879,0,1,0,0,0
11528,bar|2667 16337,0,2,0,0,0
11529,bar|2673 4485,0,1,0,0,0
11530,bar|2673 4713,0,1,0,0,0
11531,bar|2673 5030,0,1,0,0,0
11532,bar|2673 5967,0,1,0,0,0
11533,bar|2673 7234,0,2,0,0,0
11534,bar|2673 8309,0,1,0,0,0
11535,bar|2673 14442,0,1,0,0,0
11536,bar|2680 14123,0,1,0,15,965
11537,bar|2692 9823,0,1,0,0,0
11538,bar|2747 5030,0,1,0,0,0
11539,bar|2803 8098,0,3,0,0,0
11540,bar|2807 949,0,3,0,0,0
11541,bar|2807 1880,0,2,0,0,0
